Date,Open,High,Low,Close,Adj Close,Volume
2018-04-23,59.310001,59.959999,59.310001,59.689999,53.319637,610900
2018-04-24,59.889999,60.750000,59.770000,59.889999,53.498287,1149800
2018-04-25,59.910000,60.320000,59.500000,59.990002,53.587624,936700
2018-04-26,60.250000,60.970001,60.250000,60.840000,54.346905,1194400
2018-04-27,61.000000,61.419998,60.750000,61.310001,54.766750,443900
2018-04-30,61.410000,61.820000,60.980000,60.980000,54.471962,777800
2018-05-01,61.000000,61.470001,60.980000,61.310001,54.766750,825900
2018-05-02,61.369999,61.840000,61.270000,61.419998,54.864998,1914000
2018-05-03,61.480000,61.599998,60.919998,61.259998,54.722076,1008900
2018-05-04,61.299999,61.750000,60.970001,61.410000,54.856071,666100
2018-05-07,61.509998,61.799999,61.459999,61.790001,55.195518,739300
2018-05-08,61.790001,62.169998,61.389999,61.930000,55.320576,1130200
2018-05-09,62.000000,62.560001,61.860001,62.560001,55.883339,870000
2018-05-10,62.660000,63.139999,62.599998,62.990002,56.267452,1211700
2018-05-11,63.070000,63.639999,63.060001,63.349998,56.589031,954200
2018-05-14,63.500000,63.619999,63.139999,63.509998,56.731949,1154200
2018-05-15,63.580002,63.639999,62.840000,63.209999,56.463963,1481500
2018-05-16,63.099998,63.340000,62.840000,63.160000,56.419304,1005000
2018-05-17,63.130001,63.419998,63.070000,63.189999,56.446095,643600
2018-05-18,63.320000,63.320000,62.750000,63.240002,56.490765,649400
2018-05-22,63.250000,63.689999,63.169998,63.200001,56.455036,1225100
2018-05-23,63.049999,63.189999,62.419998,62.840000,56.133457,876600
2018-05-24,62.990002,63.009998,62.369999,62.459999,55.794006,776000
2018-05-25,62.349998,62.840000,62.299999,62.490002,55.820805,986400
2018-05-28,62.700001,62.790001,62.340000,62.610001,55.927998,267600
2018-05-29,62.360001,62.400002,61.060001,61.500000,54.936466,1199800
2018-05-30,62.029999,62.099998,61.290001,61.799999,55.204456,1061800
2018-05-31,61.720001,62.299999,61.410000,62.020000,55.400967,1679100
2018-06-01,61.900002,61.900002,60.869999,61.450001,54.891804,1185300
2018-06-04,61.509998,61.990002,61.500000,61.730000,55.141922,786400
2018-06-05,61.790001,62.419998,61.790001,61.970001,55.356304,760800
2018-06-06,62.090000,62.500000,61.900002,62.500000,55.829750,627200
2018-06-07,62.439999,63.340000,62.400002,62.900002,56.187050,692800
2018-06-08,62.919998,63.080002,62.540001,63.080002,56.347847,624200
2018-06-11,62.840000,63.700001,62.840000,63.580002,56.794483,919700
2018-06-12,63.580002,63.770000,63.139999,63.630001,56.839149,679200
2018-06-13,63.630001,64.080002,63.599998,63.889999,57.071392,861200
2018-06-14,64.000000,64.230003,63.490002,63.770000,56.964207,803500
2018-06-15,63.630001,63.900002,63.240002,63.480000,56.705154,2128600
2018-06-18,63.259998,63.720001,63.209999,63.540001,56.758747,605900
2018-06-19,63.209999,63.759998,63.200001,63.439999,56.669426,770000
2018-06-20,63.619999,64.000000,63.360001,63.779999,56.973137,831600
2018-06-21,63.619999,64.330002,63.599998,63.980000,57.151787,918800
2018-06-22,64.400002,64.459999,64.000000,64.290001,57.428707,787600
2018-06-25,63.419998,63.520000,62.369999,62.689999,56.544765,1559300
2018-06-26,62.610001,63.169998,62.439999,62.830002,56.671051,983100
2018-06-27,62.950001,63.509998,62.770000,63.110001,56.923603,747100
2018-06-28,62.900002,63.200001,62.639999,62.959999,56.788303,933500
2018-06-29,63.000000,63.650002,62.860001,63.119999,56.932625,868000
2018-07-03,63.360001,63.540001,62.200001,62.660000,56.517715,789700
2018-07-04,62.669998,63.480000,62.669998,63.169998,56.977722,385900
2018-07-05,63.250000,63.279999,62.549999,63.000000,56.824383,730000
2018-07-06,62.849998,63.680000,62.820000,63.380001,57.167141,481400
2018-07-09,63.570000,64.080002,63.419998,63.689999,57.446743,727700
2018-07-10,63.810001,64.199997,63.630001,63.830002,57.573025,778900
2018-07-11,63.540001,63.880001,63.250000,63.639999,57.401649,941100
2018-07-12,63.799999,64.010002,63.540001,63.639999,57.401649,783100
2018-07-13,63.540001,63.660000,62.990002,63.250000,57.049873,837800
2018-07-16,63.240002,63.470001,63.090000,63.160000,56.968697,665200
2018-07-17,63.009998,63.419998,62.959999,63.240002,57.040855,569900
2018-07-18,63.299999,63.419998,63.000000,63.119999,56.932625,764800
2018-07-19,63.080002,63.270000,63.009998,63.119999,56.932625,572000
2018-07-20,63.040001,63.299999,62.520000,63.060001,56.878502,652200
2018-07-23,62.970001,63.560001,62.860001,63.400002,57.185165,660300
2018-07-24,63.410000,63.770000,63.349998,63.459999,57.239285,1081000
2018-07-25,63.369999,63.619999,63.200001,63.590000,57.356541,392600
2018-07-26,63.590000,63.709999,63.310001,63.459999,57.239285,471500
2018-07-27,63.389999,63.830002,63.380001,63.700001,57.455769,696900
2018-07-30,63.869999,63.959999,63.590000,63.770000,57.518906,395000
2018-07-31,63.680000,64.000000,63.610001,63.770000,57.518906,891400
2018-08-01,63.730000,63.980000,63.630001,63.959999,57.690281,597100
2018-08-02,63.709999,64.550003,63.549999,64.440002,58.123219,1110500
2018-08-03,64.379997,64.620003,64.120003,64.400002,58.087151,630400
2018-08-07,64.550003,64.639999,63.320000,63.630001,57.392632,1724600
2018-08-08,63.669998,64.260002,63.560001,64.110001,57.825573,758900
2018-08-09,64.209999,64.889999,64.080002,64.699997,58.357731,883400
2018-08-10,64.510002,64.610001,64.029999,64.400002,58.087151,629200
2018-08-13,64.400002,64.809998,64.400002,64.620003,58.285583,593000
2018-08-14,64.769997,64.889999,64.610001,64.809998,58.456955,603800
2018-08-15,64.510002,65.010002,64.290001,64.970001,58.601273,1036200
2018-08-16,65.040001,65.550003,65.040001,65.300003,58.898926,669900
2018-08-17,65.279999,65.900002,65.239998,65.589996,59.160500,993200
2018-08-20,65.610001,65.870003,65.209999,65.419998,59.007160,866300
2018-08-21,65.489998,65.949997,65.440002,65.629997,59.196571,1099800
2018-08-22,65.690002,65.910004,65.489998,65.510002,59.088348,1149300
2018-08-23,65.589996,65.669998,65.040001,65.230003,58.835793,985400
2018-08-24,65.199997,65.250000,65.040001,65.150002,58.763634,554800
2018-08-27,65.389999,65.500000,65.190002,65.190002,58.799706,500400
2018-08-28,65.279999,65.379997,64.940002,65.190002,58.799706,624300
2018-08-29,65.330002,65.459999,64.830002,65.269997,58.871861,757100
2018-08-30,64.800003,65.180000,64.699997,65.129997,58.745586,975800
2018-08-31,65.040001,65.309998,64.870003,65.309998,58.907940,1141600
2018-09-04,65.070000,65.199997,64.209999,64.680000,58.339695,1114700
2018-09-05,64.699997,65.000000,64.339996,64.680000,58.339695,835600
2018-09-06,64.800003,65.070000,64.660004,64.720001,58.375790,774200
2018-09-07,64.730003,65.080002,64.360001,64.970001,58.601273,870300
2018-09-10,64.949997,65.290001,64.820000,64.860001,58.502052,1052500
2018-09-11,64.660004,64.889999,64.360001,64.709999,58.366764,716000
2018-09-12,64.739998,64.739998,64.339996,64.690002,58.348724,1029500
2018-09-13,64.639999,64.800003,64.430000,64.650002,58.312641,641200
2018-09-14,64.699997,64.900002,64.500000,64.720001,58.375790,634000
2018-09-17,64.589996,65.029999,64.540001,64.900002,58.538136,728200
2018-09-18,64.910004,65.099998,64.720001,64.949997,58.583225,1020400
2018-09-19,64.940002,65.300003,64.809998,65.110001,58.727551,927700
2018-09-20,65.290001,65.389999,65.019997,65.099998,58.718533,919500
2018-09-21,64.760002,65.040001,64.519997,64.809998,59.019043,2696200
2018-09-24,64.650002,64.739998,64.379997,64.690002,58.909771,790100
2018-09-25,64.730003,64.940002,64.580002,64.730003,58.946194,851900
2018-09-26,64.800003,65.089996,64.800003,65.050003,59.237598,1068100
2018-09-27,65.040001,65.320000,64.989998,65.000000,59.192066,958900
